Unit,,g,kg CO2 eq,kg CFC11 eq,kBq U-235 eq,kg NMVOC eq,disease inc.,CTUh,CTUh,mol H+ eq,kg P eq,kg N eq,mol N eq,CTUe,Pt,m3 depriv.,MJ,kg Sb eq,mPt,,,,mPt,kg CO2 eq
Food item in AGB 3.1 (SimaPro name),Food item in AGB 3.1 (short name),Serving size (g),Climate change per kg,Ozone depletion,Ionising radiation,Photochemical ozone formation,Particulate matter,"Human toxicity, non-cancer","Human toxicity, cancer",Acidification,"Eutrophication, freshwater","Eutrophication, marine","Eutrophication, terrestrial","Ecotoxicity, freshwater",Land use,Water use,"Resource use, fossils","Resource use, minerals and metals",Single score per kg,CIQUAL code,Food group,Food sub group,Single score per serving,Climate change per serving
"Brioche, filled with chocolate, processed in FR | Ambient (short) | LDPE | at supermarket {FR} S","Brioche, filled with chocolate",55,4.948356483,1.47E-07,0.678166834,0.009692697,3.10E-07,7.44E-08,3.63E-09,0.042853225,0.000701094,0.017872567,0.181219243,44.18552982,258.7707375,1.944480519,32.25810707,1.10E-05,0.444040532,7737,cereal products,Breads and viennese pastries,0.024422229,0.272159607
"Brioche, filled with fruits, processed in FR | Ambient (short) | LDPE | at supermarket {FR} S","Brioche, filled with fruits",55,4.948356483,1.47E-07,0.678166834,0.009692697,3.10E-07,7.44E-08,3.63E-09,0.042853225,0.000701094,0.017872567,0.181219243,44.18552982,258.7707375,1.944480519,32.25810707,1.10E-05,0.444040532,7738,cereal products,Breads and viennese pastries,0.024422229,0.272159607
"Chestnut, raw, processed in FR | Ambient (long) | No packaging | at supermarket {FR} S","Chestnut, raw",30,1.662882398,2.38E-07,0.260821074,0.007562445,1.40E-07,3.47E-08,1.14E-09,0.022455155,0.000291002,0.007878218,0.090445693,19.87671083,317.4898303,25.11083578,21.54957685,4.14E-05,0.44454604,15024,"fruits, vegetables, legumes and oilseeds",Nuts and seeds,0.013336381,0.049886472
"Dairy fat 20% fat, light, spreadable, unsalted, processed in FR | Chilled | PP | at supermarket {FR} S","Dairy fat 20% fat, light, spreadable, unsalted",10,4.462560918,1.70E-07,0.915703047,0.008236937,3.30E-07,1.02E-07,2.84E-09,0.04674106,0.000511545,0.014946552,0.199166731,46.88618746,245.3609684,1.448064761,32.84199087,1.86E-05,0.444733919,16713,fats,butters,0.004447339,0.044625609
"Soup, mushrooms, prepacked, to be reheated, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Soup, mushrooms, prepacked, to be reheated",245,3.60832372,2.03E-07,0.685586366,0.007776149,2.03E-07,5.19E-08,1.84E-09,0.022603802,0.000589304,0.012315724,0.084682688,37.66842086,82.83046445,16.49737343,46.07886651,1.83E-05,0.447392184,25912,ready meals and starters,soups,0.109611085,0.884039311
"Dessert, Opera cake type, processed in FR | Ambient (long) | PS | at supermarket {FR} S","Dessert, Opera cake type",80,4.742417857,1.42E-07,0.675794523,0.010137014,2.84E-07,6.82E-08,3.44E-09,0.038518851,0.000617444,0.017082662,0.160961693,58.21324188,243.483083,4.723707929,32.83516028,1.16E-05,0.447680421,23008,cereal products,cakes and pastry,0.035814434,0.379393429
"Baklava (oriental pastry with almonds and syrup), processed in FR | Ambient (long) | PS | at supermarket {FR} S",Baklava (oriental pastry with almonds and syrup),55,2.637007676,1.83E-07,0.629288856,0.009612976,2.73E-07,7.86E-08,2.78E-09,0.038142631,0.000537403,0.021081718,0.15883089,97.96595276,227.4627823,10.50776618,31.50183261,1.32E-05,0.449647307,23300,cereal products,cakes and pastry,0.024730602,0.145035422
"Saint-Felicien cheese, from cow's milk, processed in FR | Chilled | LDPE | at supermarket {FR} S","Saint-Felicien cheese, from cow's milk",30,4.77508142,2.01E-07,0.527180349,0.008483875,3.40E-07,1.04E-07,2.93E-09,0.048797322,0.000709294,0.016309497,0.2060771,48.99256603,254.2678233,1.817602732,27.03960545,1.31E-05,0.449898404,12052,milk and dairy products,cheese and similar,0.013496952,0.143252443
"Combined oil (mix of olive oil and seeds oil), processed in FR | Ambient (long) | PET | at supermarket {FR} S",Combined oil (mix of olive oil and seeds oil),10,2.692929085,1.01E-06,0.285191077,0.010122383,2.75E-07,1.67E-07,4.96E-09,0.036126964,0.000725635,0.02350553,0.160162928,53.50151874,417.5893922,4.976450097,27.6676841,3.46E-05,0.452050969,17701,fats,vegetable oils,0.00452051,0.026929291
"Poppy, seed, processed in FR | Ambient (long) | Glass | at supermarket {FR} S","Poppy, seed",1.25,1.833774992,1.74E-07,0.169596305,0.008587617,4.31E-07,1.79E-07,4.47E-09,0.056411566,0.001504989,0.02950743,0.233023411,22.74258774,288.708346,5.078724334,19.27257179,1.39E-05,0.453211814,11061,culinary aids and other ingredients,spices,0.000566515,0.002292219
"Goat cheese and spinach tart, processed in FR | Chilled | Cardboard | at supermarket {FR} S",Goat cheese and spinach tart,140,3.859815883,1.91E-07,0.860411744,0.007528458,4.02E-07,8.39E-08,2.75E-09,0.056341746,0.000567903,0.016411179,0.242531486,44.15375654,261.8038403,1.723103241,30.94195289,1.38E-05,0.453263423,26267,ready meals and starters,"pizzas, crepe and pies",0.063456879,0.540374224
"Maroilles cheese tart or maroilles cheese flamiche, processed in FR | Chilled | Cardboard | at supermarket {FR} S",Maroilles cheese tart or maroilles cheese flamiche,140,3.859815883,1.91E-07,0.860411744,0.007528458,4.02E-07,8.39E-08,2.75E-09,0.056341746,0.000567903,0.016411179,0.242531486,44.15375654,261.8038403,1.723103241,30.94195289,1.38E-05,0.453263423,25623,ready meals and starters,"pizzas, crepe and pies",0.063456879,0.540374224
"Apple, dried, processed in FR | Ambient (average) | LDPE | at supermarket {FR} S","Apple, dried",40,1.543942953,2.10E-07,4.99489245,0.005999736,1.01E-07,4.03E-08,1.81E-09,0.010007008,0.000344013,0.003503242,0.036181967,38.70321737,68.70325689,13.69897665,119.6599003,1.68E-05,0.454435902,13111,"fruits, vegetables, legumes and oilseeds",fruits,0.018177436,0.061757718
"Palm oil, refined, processed in FR | Ambient (long) | PET | at supermarket {FR} S","Palm oil, refined",10,6.066134755,9.45E-07,0.195509667,0.014277632,3.23E-07,5.58E-08,2.69E-09,0.023111109,0.000320722,0.03043472,0.088306372,31.07035274,141.4328199,1.894568931,38.27801347,2.82E-05,0.454665852,16150,fats,vegetable oils,0.004546659,0.060661348
"Roquefort (blue cheese) sauce, prepacked, processed in FR | Chilled | PVC | at supermarket {FR} S","Roquefort (blue cheese) sauce, prepacked",125,4.316673255,2.55E-07,0.973069411,0.008531118,3.15E-07,1.38E-07,3.42E-09,0.044842611,0.000558763,0.016733454,0.189849341,47.90161705,263.5855703,1.906108532,34.66783438,2.01E-05,0.454705654,11191,culinary aids and other ingredients,sauces,0.056838207,0.539584157
"Sauce, butter, prepacked, processed in FR | Chilled | PVC | at supermarket {FR} S","Sauce, butter, prepacked",125,4.316673255,2.55E-07,0.973069411,0.008531118,3.15E-07,1.38E-07,3.42E-09,0.044842611,0.000558763,0.016733454,0.189849341,47.90161705,263.5855703,1.906108532,34.66783438,2.01E-05,0.454705654,11158,culinary aids and other ingredients,sauces,0.056838207,0.539584157
"White butter sauce, prepacked, processed in FR | Chilled | PVC | at supermarket {FR} S","White butter sauce, prepacked",125,4.316673255,2.55E-07,0.973069411,0.008531118,3.15E-07,1.38E-07,3.42E-09,0.044842611,0.000558763,0.016733454,0.189849341,47.90161705,263.5855703,1.906108532,34.66783438,2.01E-05,0.454705654,11140,culinary aids and other ingredients,sauces,0.056838207,0.539584157
"Chicory w ham, processed in FR | Chilled | PP | at supermarket {FR} S",Chicory w ham,195,3.579668515,6.50E-07,1.558485714,0.007725208,3.55E-07,5.73E-08,2.67E-09,0.048664321,0.000538419,0.014442562,0.205267601,59.3462739,180.6061917,2.398131095,52.13193399,1.51E-05,0.455029197,25073,ready meals and starters,ready meals,0.088730693,0.69803536
"Neufchatel cheese, from cow's milk, processed in FR | Chilled | LDPE | at supermarket {FR} S","Neufchâtel cheese, from cow's milk",30,4.842089231,2.02E-07,0.526864632,0.008585908,3.46E-07,1.05E-07,2.97E-09,0.049578401,0.000714401,0.016552523,0.209526174,49.78623143,258.6313208,1.836436966,27.08927579,1.32E-05,0.455940874,12031,milk and dairy products,cheese and similar,0.013678226,0.145262677
"Biscuit (cookie), snack w chocolate filling, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Biscuit (cookie), snack w chocolate filling",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24231,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Biscuit (cookie), snack with dairy or vanilla filling, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Biscuit (cookie), snack with dairy or vanilla filling",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24225,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Biscuit (cookie), with chocolate, prepacked, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Biscuit (cookie), with chocolate, prepacked",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24036,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Biscuit (small tart), with chocolate, pre-packed, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Biscuit (small tart), with chocolate, pre-packed",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24052,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Biscuit shortbread, with butter and chocolate, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Biscuit shortbread, with butter and chocolate",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24050,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Biscuit shortbread, with chocolate, pre-packed, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Biscuit shortbread, with chocolate, pre-packed",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24053,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Biscuit sponge cake, with chocolate, pre-packed, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Biscuit sponge cake, with chocolate, pre-packed",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24051,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Breakfast biscuit (cookie), with chocolate, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Breakfast biscuit (cookie), with chocolate",60,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24040,cereal products,breakfast cereals and biscuits,0.027410665,0.355609733
"Butter biscuit (cookie), with chocolate, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Butter biscuit (cookie), with chocolate",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24017,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Crispy biscuit (cookie), with chocolate, reduced fat, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Crispy biscuit (cookie), with chocolate, reduced fat",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24007,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Shortbread cookie with cocoa or chocolate, or praline or other, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Shortbread cookie with cocoa or chocolate, or praline or other",30,5.926828883,1.52E-07,0.703614396,0.010558973,2.80E-07,6.42E-08,3.44E-09,0.037980091,0.000743424,0.02012199,0.160867892,40.15481436,297.5648745,1.592217394,30.80637733,1.10E-05,0.456844416,24080,cereal products,breakfast cereals and biscuits,0.013705332,0.177804866
"Sandwich made with French bread, chicken, raw vegetables (lettuce & tomato) and mayonnaise, processed in FR | Chilled | LDPE | at supermarket {FR} S","Sandwich made with French bread, chicken, raw vegetables (lettuce & tomato) and mayonnaise",140,3.420772271,2.51E-07,0.806348673,0.009756212,3.59E-07,8.34E-08,3.52E-09,0.048587357,0.000772591,0.016504001,0.202292118,63.82223785,210.203217,3.606183302,41.97665437,1.62E-05,0.45749505,25476,ready meals and starters,sandwiches,0.064049307,0.478908118
"Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise, processed in FR | Chilled | LDPE | at supermarket {FR} S","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise",140,3.420772271,2.51E-07,0.806348673,0.009756212,3.59E-07,8.34E-08,3.52E-09,0.048587357,0.000772591,0.016504001,0.202292118,63.82223785,210.203217,3.606183302,41.97665437,1.62E-05,0.45749505,25577,ready meals and starters,sandwiches,0.064049307,0.478908118
"Couscous royal (with different meats), processed in FR | Chilled | PP | at supermarket {FR} S",Couscous royal (with different meats),140,3.771471269,2.13E-07,0.783753379,0.008669513,3.86E-07,7.85E-08,2.74E-09,0.053960578,0.000568094,0.015218141,0.228114783,44.73005563,249.3389438,3.094063811,37.48470342,1.36E-05,0.457958655,25127,ready meals and starters,ready meals,0.064114212,0.528005978
"Couscous w meat, processed in FR | Chilled | PP | at supermarket {FR} S",Couscous w meat,140,3.771471269,2.13E-07,0.783753379,0.008669513,3.86E-07,7.85E-08,2.74E-09,0.053960578,0.000568094,0.015218141,0.228114783,44.73005563,249.3389438,3.094063811,37.48470342,1.36E-05,0.457958655,25152,ready meals and starters,ready meals,0.064114212,0.528005978
"Broth, stock or bouillon, poultry, processed in FR | Ambient (long) | Corrugated board and aluminium packaging | at supermarket {FR} S","Broth, stock or bouillon, poultry",245,4.725498949,3.00E-07,0.464187887,0.016916384,3.10E-07,8.17E-08,4.14E-09,0.04101362,0.002034876,0.013029031,0.092808641,33.9909817,62.72336173,2.376670946,50.6039806,2.42E-05,0.461370699,25947,ready meals and starters,soups,0.113035821,1.157747242
"Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat, processed in FR | Chilled | LDPE | at supermarket {FR} S","Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat",30,4.903681063,2.02E-07,0.526574382,0.008679696,3.50E-07,1.07E-07,3.01E-09,0.05029633,0.000719095,0.016775914,0.212696404,50.51574469,262.6422162,1.853764616,27.13493931,1.33E-05,0.461495037,12009,milk and dairy products,cheese and similar,0.013844851,0.147110432
"Uncured soft cheese, spreadable, around 25% fat, in a tub, processed in FR | Chilled | LDPE | at supermarket {FR} S","Uncured soft cheese, spreadable, around 25% fat, in a tub",30,4.903681063,2.02E-07,0.526574382,0.008679696,3.50E-07,1.07E-07,3.01E-09,0.05029633,0.000719095,0.016775914,0.212696404,50.51574469,262.6422162,1.853764616,27.13493931,1.33E-05,0.461495037,12315,milk and dairy products,cheese and similar,0.013844851,0.147110432
"Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs), processed in FR | Chilled | LDPE | at supermarket {FR} S","Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs)",30,4.903681063,2.02E-07,0.526574382,0.008679696,3.50E-07,1.07E-07,3.01E-09,0.05029633,0.000719095,0.016775914,0.212696404,50.51574469,262.6422162,1.853764616,27.13493931,1.33E-05,0.461495037,19530,milk and dairy products,cheese and similar,0.013844851,0.147110432
"Chaource cheese, from cow's milk, processed in FR | Chilled | LDPE | at supermarket {FR} S","Chaource cheese, from cow's milk",30,4.903591743,2.05E-07,0.536619512,0.00869034,3.50E-07,1.07E-07,3.01E-09,0.050195124,0.000727106,0.016779175,0.212082044,50.39898146,261.755092,1.863604992,27.49247604,1.34E-05,0.461869634,12028,milk and dairy products,cheese and similar,0.013856089,0.147107752
"Walnut, dried, husked, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Walnut, dried, husked",30,1.840968732,2.43E-07,0.287301045,0.008231425,1.47E-07,3.59E-08,1.21E-09,0.02322409,0.000357141,0.008030298,0.091952252,20.3530048,318.5608023,25.32268802,26.4753418,4.24E-05,0.463348938,15005,"fruits, vegetables, legumes and oilseeds",Nuts and seeds,0.013900468,0.055229062
"Walnut, fresh, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Walnut, fresh",30,1.840968732,2.43E-07,0.287301045,0.008231425,1.47E-07,3.59E-08,1.21E-09,0.02322409,0.000357141,0.008030298,0.091952252,20.3530048,318.5608023,25.32268802,26.4753418,4.24E-05,0.463348938,15023,"fruits, vegetables, legumes and oilseeds",Nuts and seeds,0.013900468,0.055229062
"Chestnut, grilled, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Chestnut, grilled",30,1.849448125,2.45E-07,0.287927948,0.008284366,1.47E-07,3.60E-08,1.21E-09,0.023295292,0.000357633,0.008046857,0.092135461,20.39561884,318.6370289,25.32306094,26.60091209,4.24E-05,0.464116922,15021,"fruits, vegetables, legumes and oilseeds",Nuts and seeds,0.013923508,0.055483444
"Langres cheese, from cow's milk, processed in FR | Chilled | LDPE | at supermarket {FR} S","Langres cheese, from cow's milk",30,4.942688575,2.03E-07,0.526390579,0.008739092,3.53E-07,1.08E-07,3.04E-09,0.050750999,0.000722068,0.016917386,0.214704125,50.97776137,265.1822736,1.864750634,27.16385512,1.34E-05,0.465012648,12040,milk and dairy products,cheese and similar,0.013950379,0.148280657
"Coated peanuts, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S",Coated peanuts,30,3.135595167,2.01E-07,0.608162959,0.008800887,3.34E-07,8.75E-08,3.72E-09,0.04710067,0.00100503,0.028935667,0.199393197,33.53820944,356.2308619,4.572999665,32.11968405,1.91E-05,0.465954157,38406,cereal products,breakfast cereals and biscuits,0.013978625,0.094067855
"Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat, processed in FR | Chilled | LDPE | at supermarket {FR} S","Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat",30,4.953214107,2.03E-07,0.526340835,0.00875512,3.54E-07,1.08E-07,3.04E-09,0.050873685,0.00072287,0.016955558,0.215245881,51.10242861,265.867696,1.867709401,27.17165738,1.34E-05,0.465961776,12012,milk and dairy products,cheese and similar,0.013978853,0.148596423
